cv_id,tier,template,domain,model,model_name,extraction,pydantic_valid,error,time_s,extraction_time_s,total_pipeline_time_s,extracted_chars,full_name,email,location,seniority_level,primary_domain,years_of_experience,has_github,has_linkedin,skills_exact_f1,skills_partial_f1,skills_combined_f1,skills_mrr,experience_companies_f1,experience_titles_f1,education_institutions_f1,education_degrees_f1
5483,T3,T3_nested_tables,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,11.82,0.01,11.83,2406,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.875,0.875,0.875,1.0,1.0,0.571,0.0,0.0
6628,T3,T3_nested_tables,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,8.41,0.02,8.43,2298,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.898,0.898,0.898,1.0,0.0,0.0,0.0,0.0
5548,T3,T3_nested_tables,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,8.73,0.01,8.74,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933,0.933,0.933,1.0,0.0,0.0,0.0,0.0
5938,T3,T3_nested_tables,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,4.15,0.01,4.16,1302,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,1.0,0.0
5003,T3,T3_nested_tables,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.35,0.01,6.36,2429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.8,1.0,0.0,0.0,0.0,0.0
5708,T3,T3_nested_tables,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,10.0,0.01,10.01,1234,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,0.9,1.0,0.667,0.667,0.0,0.0
5013,T3,T3_nested_tables,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,8.07,0.01,8.08,2613,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.0,0.0
6448,T3,T3_nested_tables,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.71,0.01,5.72,1376,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.788,0.788,0.788,0.5,0.0,0.0,0.0,0.0
5108,T3,T3_nested_tables,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.8,0.01,6.81,1533,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.703,0.703,0.703,0.111,0.0,0.0,0.0,0.0
6578,T3,T3_nested_tables,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,8.61,0.01,8.62,1470,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.978,0.978,0.978,1.0,1.0,1.0,0.0,0.0
5633,T3,T3_nested_tables,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.86,0.01,5.87,1620,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.944,0.944,0.944,1.0,0.0,0.0,0.0,0.0
6003,T3,T3_nested_tables,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.32,0.01,6.33,1700,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.75,0.0,0.0
6428,T3,T3_nested_tables,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.55,0.01,5.56,1095,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5118,T3,T3_nested_tables,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.04,0.01,5.05,1847,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,1.0,0.0,0.0,0.0,0.0
5018,T3,T3_nested_tables,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.57,0.01,5.58,1462,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5093,T3,T3_nested_tables,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.56,0.01,5.57,1419,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.723,0.723,0.723,0.111,0.0,0.0,0.0,0.0
6228,T3,T3_nested_tables,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,9.68,0.01,9.69,1428,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.929,0.964,0.946,1.0,1.0,1.0,0.0,0.0
5488,T3,T3_nested_tables,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.38,0.01,6.39,1792,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.0
5813,T3,T3_nested_tables,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.68,0.01,6.69,1840,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.583,0.583,0.583,0.25,0.0,0.0,0.0,0.0
6418,T3,T3_nested_tables,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,9.74,0.01,9.75,1630,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.919,0.919,0.919,1.0,1.0,0.5,0.0,0.0
5588,T3,T3_nested_tables,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,7.95,0.01,7.96,2364,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5203,T3,T3_nested_tables,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,"PydanticError: 1 validation error for CVSchema
  Invalid JSON: EOF while parsing a string at line 1 column 14982 [type=json_invalid, input_value='{""email"": ""charles.austi...rving 1000+ daily user",39.71,0.01,39.72,1528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5313,T3,T3_nested_tables,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,10.87,0.01,10.88,2179,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.588,0.588,0.588,0.5,0.75,0.4,0.0,0.0
5863,T3,T3_nested_tables,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,"PydanticError: 1 validation error for CVSchema
  Invalid JSON: EOF while parsing a string at line 1 column 12597 [type=json_invalid, input_value='{""email"": ""emily.nichols... ""start_date"": ""2021-0",39.79,0.01,39.8,1811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6318,T3,T3_nested_tables,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.84,0.01,6.85,1819,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.98,0.98,1.0,0.0,0.0,0.0,0.0
6593,T3,T3_nested_tables,general_it,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,11.53,0.01,11.54,2073,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.757,0.757,0.757,0.333,0.75,0.667,0.0,0.0
6868,T3,T3_nested_tables,general_it,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,19.25,0.01,19.26,1624,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.857,0.0,0.0
5808,T3,T3_nested_tables,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,11.67,0.01,11.68,1382,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.837,0.837,0.837,1.0,0.5,0.8,0.0,0.0
6128,T3,T3_nested_tables,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,11.01,0.01,11.02,2134,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.864,0.864,0.864,1.0,1.0,0.5,0.0,0.0
5148,T3,T3_nested_tables,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,9.92,0.01,9.93,1703,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.686,0.686,0.686,1.0,0.667,0.667,0.0,0.0
5463,T3,T3_nested_tables,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.89,0.01,6.9,2019,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857,0.667,0.0,0.0
5943,T3,T3_nested_tables,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.38,0.01,5.39,1776,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.905,0.905,0.905,1.0,0.0,0.0,0.0,0.0
5553,T3,T3_nested_tables,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,13.55,0.01,13.56,1654,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6893,T3,T3_nested_tables,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,11.44,0.01,11.45,2324,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.979,0.979,0.979,1.0,0.333,0.5,0.0,0.0
5838,T3,T3_nested_tables,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,3.7,0.01,3.71,1452,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.667,0.667,0.0
6378,T3,T3_nested_tables,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.77,0.01,5.78,1847,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.667,0.0,0.0
5176,T3,T3_table,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.85,0.01,6.86,1419,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.667,0.667,0.667,0.091,0.0,0.0,0.0,0.0
6711,T3,T3_table,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,4.3,0.01,4.31,1190,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632,0.632,0.632,0.1,0.0,0.0,0.0,0.0
5566,T3,T3_table,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,9.18,0.01,9.19,1403,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421,0.421,0.421,0.111,0.0,0.0,0.0,0.0
5001,T3,T3_table,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,7.75,0.01,7.76,2286,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.452,0.452,0.452,0.333,0.0,0.0,0.0,0.0
5756,T3,T3_table,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.32,0.01,6.33,1636,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.615,0.615,0.615,0.25,0.0,0.0,0.0,0.0
6996,T3,T3_table,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,8.55,0.01,8.56,1948,0.0,1.0,1.0,0.0,0.0,0.952,0.0,0.0,0.649,0.649,0.649,0.5,0.0,0.0,0.0,0.0
5306,T3,T3_table,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,3.79,0.01,3.8,1628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556,0.556,0.556,0.091,0.0,0.0,0.0,0.0
6751,T3,T3_table,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,7.39,0.01,7.4,1814,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.733,0.733,0.733,1.0,0.0,0.0,0.0,0.0
6881,T3,T3_table,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.28,0.01,5.29,2058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556,0.556,0.556,0.2,0.0,0.0,0.0,0.0
5106,T3,T3_table,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.53,0.01,5.54,1019,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.588,0.588,0.588,0.25,0.0,0.0,0.0,0.0
5636,T3,T3_table,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,7.28,0.01,7.29,1635,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.556,0.556,0.556,0.25,0.0,0.0,0.0,0.0
6586,T3,T3_table,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.33,0.01,6.34,1698,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.625,0.625,0.625,1.0,0.0,0.0,0.0,0.0
6846,T3,T3_table,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.77,0.01,6.78,1496,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.647,0.647,0.647,0.167,0.0,0.0,0.0,0.0
5006,T3,T3_table,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.53,0.01,5.54,1892,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.649,0.649,0.649,0.5,0.0,0.0,0.0,0.0
6241,T3,T3_table,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,8.24,0.01,8.25,1225,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.615,0.615,0.615,0.333,0.0,0.0,1.0,0.0
5081,T3,T3_table,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.23,0.01,6.24,1720,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.571,0.571,0.571,0.5,0.0,0.0,0.0,0.0
6891,T3,T3_table,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.19,0.01,2.2,920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606,0.606,0.606,1.0,0.0,0.0,0.0,0.0
5651,T3,T3_table,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.33,0.01,6.34,1251,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.714,0.714,0.714,1.0,0.0,0.0,0.0,0.0
6446,T3,T3_table,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,2.12,0.01,2.13,959,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.606,0.606,0.606,0.333,0.0,0.0,0.0,0.0
5156,T3,T3_table,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.41,0.01,6.42,2043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867,0.867,0.867,1.0,0.0,0.0,0.0,0.0
6626,T3,T3_table,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,4.11,0.01,4.12,1716,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.591,0.591,0.591,0.25,0.0,0.0,0.0,0.0
6301,T3,T3_table,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.21,0.01,6.22,1089,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615,0.615,0.615,0.333,0.0,0.0,0.0,0.0
6311,T3,T3_table,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,4.08,0.01,4.09,911,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6571,T3,T3_table,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,4.9,0.01,4.91,1660,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.421,0.421,0.421,0.5,0.0,0.0,0.0,0.0
5026,T3,T3_table,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.27,0.01,6.28,1855,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.667,0.667,0.5,0.0,0.0,0.0,0.0
5231,T3,T3_table,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.96,0.01,5.97,1930,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788,0.788,0.788,1.0,0.0,0.0,0.0,0.0
6221,T3,T3_table,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.04,0.01,5.05,1215,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.629,0.629,0.629,1.0,0.0,0.0,0.0,0.0
5456,T3,T3_table,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,4.98,0.01,4.99,1623,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.571,0.571,0.571,1.0,0.0,0.0,0.0,0.0
6656,T3,T3_table,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.09,0.01,6.1,1520,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.632,0.632,0.632,1.0,0.0,0.0,0.0,0.0
6681,T3,T3_table,general_it,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.35,0.01,6.36,1217,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.606,0.606,0.606,1.0,0.0,0.0,0.0,0.0
6291,T3,T3_table,general_it,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,9.16,0.01,9.17,1799,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.485,0.485,0.485,0.333,0.0,0.0,0.0,0.0
6756,T3,T3_table,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.05,0.01,6.06,1531,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.686,0.686,0.686,0.5,0.0,0.0,0.0,0.0
6186,T3,T3_table,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.94,0.01,5.95,1441,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.727,0.727,0.333,0.0,0.0,0.0,0.0
6231,T3,T3_table,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,8.0,0.01,8.01,2474,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.588,0.627,0.608,1.0,0.0,0.0,0.0,0.0
6691,T3,T3_table,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,7.27,0.01,7.28,1407,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.632,0.632,0.632,1.0,0.0,0.0,0.0,0.0
5461,T3,T3_table,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,3.81,0.01,3.82,1278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687,0.687,0.687,0.333,0.0,0.0,0.0,0.0
6286,T3,T3_table,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,3.31,0.01,3.32,1208,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.625,1.0,0.0,0.0,0.0,0.0
5256,T3,T3_table,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,4.81,0.01,4.82,1212,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.6,0.333,0.0,0.0,0.0,0.0
6181,T3,T3_table,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.84,0.01,6.85,1412,0.0,1.0,1.0,0.0,0.0,0.933,0.0,0.0,0.513,0.513,0.513,0.143,0.0,0.0,0.0,0.0
6776,T3,T3_table,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.88,0.01,6.89,1989,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632,0.632,0.632,0.5,0.0,0.0,0.0,0.0
8201,T4,T1_classic,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8321,T4,T1_classic,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7001,T4,T1_classic,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.02,0.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7913,T4,T1_classic,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7077,T4,T1_classic,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7785,T4,T1_classic,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7769,T4,T1_classic,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7953,T4,T1_classic,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8205,T4,T1_classic,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8177,T4,T1_classic,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7013,T4,T1_classic,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.02,0.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7213,T4,T1_classic,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7989,T4,T1_classic,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7469,T4,T1_classic,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8181,T4,T1_classic,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8441,T4,T1_classic,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8021,T4,T1_classic,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7625,T4,T1_classic,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481,T4,T1_classic,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7601,T4,T1_classic,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8157,T4,T1_classic,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8261,T4,T1_classic,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7109,T4,T1_classic,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
